CustomerID,Age,member,non-member,premium,NextPurchaseDay,Recency,Frequency,Revenue,Cluster,NextPurchaseDayRange
14734,27.0,0,1,0,9999.0,322,63,1056.42,1,0
17009,23.0,0,0,1,9999.0,448,11,242.06,1,0
14309,36.0,0,0,1,74.0,65,189,3780.81,0,3
15958,25.0,1,0,0,329.0,300,74,492.99,1,0
17987,20.0,1,0,0,9999.0,82,178,1003.64,0,0
14028,28.0,1,0,0,9999.0,447,9,10396.5,1,0
15471,32.0,0,1,0,9999.0,277,162,1316.56,1,0
14515,33.0,1,0,0,124.0,88,176,3749.2599999999998,0,0
16382,32.0,1,0,0,9999.0,304,44,353.1,1,0
13699,35.0,1,0,0,9999.0,51,37,764.15,0,0
17515,34.0,0,0,1,175.0,103,180,1617.46,0,0
14786,34.0,1,0,0,9999.0,447,7,90.96,1,0
16232,35.0,1,0,0,99.0,40,105,2712.97,0,0
18100,31.0,0,1,0,9999.0,447,30,451.56,1,0
15872,18.0,1,0,0,363.0,275,215,795.68,1,0
12829,25.0,1,0,0,9999.0,233,19,385.3,1,0
15551,35.0,0,1,0,357.0,291,151,1710.08,1,0
17040,22.0,0,1,0,9999.0,34,16,463.25,0,0
17101,20.0,1,0,0,126.0,75,73,2507.05,0,0
15720,36.0,0,0,1,525.0,447,155,741.92,1,0
14498,20.0,0,0,1,73.0,13,371,3911.27,0,3
17784,18.0,0,0,1,9999.0,447,23,112.86,1,0
13997,20.0,0,0,1,9999.0,415,46,382.31,1,0
12928,31.0,0,0,1,102.0,44,179,4304.89,0,0
16048,23.0,1,0,0,9999.0,270,44,1075.23,1,0
17543,36.0,0,1,0,9999.0,446,13,120.05,1,0
18103,34.0,0,1,0,9999.0,446,10,105.8,1,0
17440,19.0,0,1,0,9999.0,53,6,323.58,0,0
15532,34.0,0,1,0,106.0,28,627,3771.9,0,0
14308,31.0,0,1,0,9999.0,445,2,1147.02,1,0
16072,32.0,1,0,0,9999.0,185,556,4328.89,0,0
17713,34.0,1,0,0,9999.0,278,76,1198.09,1,0
14616,28.0,1,0,0,9999.0,139,5,527.78,0,0
17417,35.0,1,0,0,9999.0,445,16,164.18,1,0
13502,18.0,1,0,0,258.0,171,33,780.5,0,0
14260,26.0,0,1,0,9999.0,368,51,824.28,1,0
15352,23.0,0,0,1,9999.0,445,37,114.95,1,0
17282,19.0,1,0,0,9999.0,27,217,2339.66,0,0
17381,23.0,0,1,0,20.0,16,174,40002.37,3,1
16453,34.0,0,1,0,9999.0,427,15,251.71,1,0
14230,34.0,1,0,0,9999.0,332,33,979.8000000000001,1,0
14615,28.0,0,1,0,9999.0,291,48,951.76,1,0
17971,18.0,0,1,0,9999.0,445,21,161.94,1,0
14180,18.0,1,0,0,15.0,3,301,6319.25,0,1
12424,36.0,0,1,0,9999.0,59,92,3340.03,0,0
12634,30.0,0,1,0,9999.0,445,19,360.0,1,0
17204,37.0,0,0,1,9999.0,72,177,5504.6900000000005,0,0
13065,27.0,1,0,0,9999.0,269,76,1260.91,1,0
17869,30.0,1,0,0,9999.0,3,98,1036.16,0,0
15757,20.0,0,0,1,152.0,114,193,2940.36,0,0
15734,31.0,1,0,0,9999.0,11,43,2263.3,0,0
15207,21.0,0,0,1,9999.0,313,24,683.9200000000001,1,0
16679,17.0,0,0,1,9999.0,263,21,793.06,1,0
13438,24.0,1,0,0,9999.0,443,1,46.5,1,0
14618,23.0,0,1,0,326.0,234,51,1342.32,1,0
15102,20.0,0,1,0,9999.0,427,27,554.67,1,0
17996,30.0,0,1,0,9999.0,276,67,482.33,1,0
17691,23.0,0,1,0,9999.0,254,52,780.0500000000001,1,0
16209,30.0,0,1,0,30.0,16,67,4146.78,0,1
16499,22.0,0,1,0,9999.0,257,144,2578.34,1,0
17902,32.0,0,1,0,9999.0,443,24,216.39999999999998,1,0
14228,25.0,0,1,0,9999.0,334,38,745.5,1,0
13794,25.0,0,0,1,9999.0,443,9,126.03,1,0
16547,27.0,1,0,0,9999.0,443,27,111.71,1,0
14727,36.0,0,1,0,9999.0,171,47,467.92999999999995,0,0
13337,36.0,1,0,0,9999.0,443,87,1575.26,1,0
12429,35.0,0,1,0,9999.0,69,169,6979.91,0,0
18022,32.0,0,0,1,349.0,282,496,1651.79,1,0
17749,30.0,0,0,1,9999.0,75,57,1026.18,0,0
13601,21.0,0,1,0,166.0,107,195,1185.14,0,0
14255,22.0,1,0,0,9999.0,443,1,1000.63,1,0
13745,32.0,0,1,0,9999.0,58,56,777.36,0,0
16021,19.0,1,0,0,9999.0,292,145,532.25,1,0
13545,35.0,0,0,1,9999.0,287,57,374.64,1,0
17790,24.0,0,0,1,58.0,17,304,2783.61,0,2
14224,20.0,0,0,1,9999.0,7,238,1897.9,0,0
17923,18.0,0,0,1,9999.0,179,3,497.0,0,0
14581,33.0,1,0,0,527.0,441,65,433.8,1,0
16647,29.0,1,0,0,9999.0,66,33,541.9,0,0
16622,33.0,0,1,0,9999.0,440,12,225.4,1,0
13383,37.0,0,0,1,9999.0,440,1,305.28000000000003,1,0
13559,32.0,0,1,0,9999.0,409,2,990.0,1,0
16625,19.0,0,0,1,9999.0,171,99,1654.03,0,0
12897,22.0,0,0,1,9999.0,101,14,514.25,0,0
15150,32.0,0,0,1,34.0,6,575,9001.08,0,2
18020,23.0,0,0,1,9999.0,440,12,190.48000000000002,1,0
15901,21.0,0,0,1,77.0,51,171,703.22,0,3
15016,33.0,0,0,1,9999.0,69,108,630.3,0,0
16007,36.0,0,0,1,112.0,77,666,3075.14,0,0
15361,36.0,0,0,1,9999.0,258,10,689.07,1,0
15817,35.0,0,0,1,9999.0,317,152,2766.4,1,0
12637,19.0,0,0,1,63.0,54,632,8142.3099999999995,0,3
13069,28.0,0,0,1,20.0,16,1116,9683.13,3,1
16500,28.0,0,1,0,294.0,227,34,843.9100000000001,1,0
15905,20.0,0,1,0,9999.0,440,22,114.69,1,0
17922,21.0,0,0,1,9999.0,439,8,170.4,1,0
14139,23.0,0,1,0,443.0,387,69,1086.8,1,0
16205,21.0,0,0,1,112.0,76,200,1830.61,0,0
13297,17.0,1,0,0,318.0,282,123,4368.62,1,0
17571,20.0,0,1,0,95.0,42,353,1703.75,0,0
15816,23.0,0,0,1,9999.0,439,11,144.14999999999998,1,0
13168,26.0,0,0,1,162.0,96,180,1875.31,0,0
15625,28.0,0,0,1,9999.0,0,171,3236.4,0,0
15926,22.0,0,0,1,9999.0,439,7,134.44,1,0
14634,28.0,0,1,0,9999.0,334,109,2124.46,1,0
18042,26.0,0,1,0,488.0,438,16,281.15,1,0
15040,32.0,1,0,0,9999.0,438,1,7.49,1,0
17952,26.0,0,1,0,9999.0,275,104,819.61,1,0
13567,31.0,0,0,1,9999.0,325,203,1083.69,1,0
13586,22.0,0,1,0,9999.0,438,21,131.53,1,0
14374,21.0,0,0,1,9999.0,438,7,108.0,1,0
15432,30.0,1,0,0,518.0,438,16,320.76,1,0
14375,21.0,0,1,0,9999.0,82,216,1132.99,0,0
14619,38.0,0,1,0,9999.0,142,60,1291.24,0,0
14075,35.0,1,0,0,241.0,157,81,1734.87,0,0
17401,35.0,0,1,0,9999.0,437,12,114.85,1,0
13112,33.0,0,0,1,9999.0,437,2,20.6,1,0
16492,26.0,0,1,0,9999.0,437,23,385.56,1,0
13919,30.0,0,0,1,62.0,18,73,1252.68,0,3
16134,30.0,0,1,0,337.0,256,116,2145.34,1,0
17098,35.0,0,0,1,9999.0,278,18,591.0699999999999,1,0
12746,36.0,1,0,0,9999.0,437,17,254.55,1,0
17692,30.0,0,0,1,9999.0,24,162,2975.8,0,0
16515,34.0,0,1,0,58.0,47,240,3216.3,0,2
13608,21.0,0,1,0,9999.0,437,36,236.2,1,0
14508,29.0,0,1,0,286.0,273,188,874.94,1,0
16925,35.0,0,1,0,9999.0,437,18,125.65,1,0
17953,24.0,0,1,0,9999.0,437,21,160.82,1,0
15718,21.0,0,0,1,9999.0,436,18,293.79,1,0
17341,29.0,1,0,0,9999.0,53,407,1889.83,0,0
13277,19.0,0,0,1,90.0,13,23,523.3,0,3
16155,30.0,0,0,1,9999.0,278,48,796.9,1,0
14919,18.0,0,0,1,9999.0,436,13,359.35,1,0
12412,17.0,0,1,0,62.0,34,121,2404.93,0,3
14840,19.0,1,0,0,9999.0,164,22,362.71,0,0
16486,23.0,0,0,1,9999.0,434,7,134.36,1,0
18128,30.0,0,1,0,9999.0,434,45,420.04,1,0
15247,26.0,0,1,0,9999.0,19,17,976.06,0,0
16739,18.0,0,0,1,9999.0,73,38,786.43,0,0
15786,24.0,0,1,0,68.0,11,466,8514.82,0,3
12469,35.0,1,0,0,9999.0,419,76,3070.54,1,0
14338,20.0,0,0,1,9999.0,58,50,928.1,0,0
13707,32.0,0,0,1,9999.0,163,155,3365.86,0,0
16815,34.0,0,1,0,9999.0,350,74,410.97,1,0
16062,35.0,0,1,0,9999.0,30,185,2863.45,0,0
16315,38.0,0,0,1,9999.0,227,23,402.71,1,0
16503,33.0,0,0,1,9999.0,3,213,3614.34,0,0
17192,19.0,0,0,1,9999.0,433,21,77.83,1,0
15081,38.0,1,0,0,121.0,105,109,1965.72,0,0
12774,25.0,1,0,0,9999.0,432,5,83.7,1,0
16227,33.0,0,0,1,9999.0,122,34,1027.22,0,0
12724,28.0,1,0,0,91.0,70,122,2083.52,0,0
16894,20.0,0,1,0,9999.0,399,191,1324.06,1,0
15809,18.0,0,0,1,148.0,81,58,1274.44,0,0
14874,21.0,0,0,1,9999.0,432,6,116.18,1,0
14793,33.0,0,1,0,513.0,431,39,625.9,1,0
16680,36.0,0,0,1,485.0,425,29,821.45,1,0
17422,33.0,0,1,0,49.0,39,205,3594.76,0,2
12792,25.0,0,0,1,9999.0,153,45,715.01,0,0
17380,21.0,0,0,1,9999.0,330,10,645.0,1,0
14725,34.0,1,0,0,370.0,291,105,1315.24,1,0
17310,38.0,0,1,0,9999.0,284,2,1025.1,1,0
13942,17.0,0,1,0,9999.0,431,1,320.0,1,0
12379,28.0,0,0,1,88.0,66,77,1470.22,0,3
16825,37.0,0,0,1,147.0,82,64,1826.89,0,0
16180,37.0,0,1,0,9999.0,24,327,16249.87,0,0
14509,29.0,0,0,1,9999.0,431,25,110.95,1,0
15248,28.0,0,1,0,9999.0,308,106,1893.93,1,0
15991,30.0,0,0,1,9999.0,431,6,150.55,1,0
17304,30.0,1,0,0,9999.0,430,5,111.5,1,0
15913,27.0,0,1,0,9999.0,430,1,6.300000000000001,1,0
17686,36.0,1,0,0,39.0,17,429,8296.81,0,2
12705,20.0,0,0,1,80.0,55,590,11114.1,0,3
14566,37.0,1,0,0,9999.0,7,16,4092.0,0,0
16683,20.0,1,0,0,9999.0,430,18,320.25,1,0
15043,22.0,1,0,0,431.0,360,52,2873.7999999999997,1,0
12741,24.0,0,1,0,9999.0,429,15,236.07,1,0
17099,28.0,0,0,1,9999.0,429,40,582.17,1,0
15629,31.0,1,0,0,9999.0,347,77,2240.9,1,0
14326,20.0,0,1,0,9999.0,139,57,940.98,0,0
16961,33.0,0,1,0,9999.0,13,52,794.56,0,0
15824,24.0,0,0,1,9999.0,350,26,890.94,1,0
16539,24.0,0,1,0,9999.0,116,152,3732.01,0,0
15779,32.0,1,0,0,9999.0,359,8,124.08000000000001,1,0
14058,38.0,0,0,1,9999.0,359,24,469.19,1,0
13861,25.0,0,1,0,9999.0,326,21,273.26,1,0
14199,19.0,0,1,0,9999.0,115,18,1091.7,0,0
17194,23.0,0,0,1,9999.0,170,61,812.5,0,0
16529,27.0,0,0,1,9999.0,86,129,2012.0,0,0
15264,34.0,1,0,0,466.0,427,55,848.4,1,0
17812,23.0,0,0,1,329.0,265,233,1165.8899999999999,1,0
16733,36.0,0,1,0,9999.0,426,12,259.68,1,0
17437,34.0,0,1,0,9999.0,426,53,373.17,1,0
16012,29.0,1,0,0,93.0,25,241,2989.79,0,0
13129,33.0,0,0,1,9999.0,349,11,233.25,1,0
17578,37.0,0,0,1,9999.0,114,65,1047.33,0,0
13123,37.0,1,0,0,9999.0,369,45,506.75,1,0
12451,24.0,1,0,0,152.0,114,510,12629.88,0,0
12784,19.0,0,0,1,513.0,426,129,1552.75,1,0
17326,22.0,1,0,0,9999.0,305,89,321.95,1,0
12485,32.0,0,0,1,9999.0,426,34,708.1,1,0
14020,24.0,1,0,0,388.0,373,72,1249.01,1,0
13859,33.0,0,0,1,9999.0,222,36,515.86,0,0
12527,18.0,0,0,1,213.0,191,31,717.51,0,0
12799,24.0,0,1,0,9999.0,426,15,219.35,1,0
13023,33.0,0,0,1,65.0,26,73,1251.03,0,3
13299,38.0,0,1,0,9999.0,165,62,1218.7,0,0
14774,29.0,0,0,1,9999.0,425,13,241.45,1,0
12788,35.0,1,0,0,9999.0,360,22,384.9,1,0
12529,34.0,0,0,1,9999.0,425,21,316.48,1,0
13620,36.0,1,0,0,9999.0,425,5,112.34,1,0
15430,37.0,0,1,0,9999.0,364,36,954.75,1,0
12415,25.0,0,0,1,14.0,10,925,144108.37,3,1
15842,22.0,0,1,0,9999.0,290,25,548.8,1,0
13752,23.0,1,0,0,9999.0,21,95,1590.73,0,0
13739,37.0,0,0,1,509.0,424,6,292.2,1,0
14398,36.0,0,0,1,9999.0,298,53,707.79,1,0
17666,28.0,0,1,0,411.0,374,44,2047.8,1,0
18053,22.0,0,0,1,454.0,422,32,571.07,1,0
14217,21.0,0,1,0,56.0,52,181,3416.89,0,2
15486,24.0,0,1,0,9999.0,424,1,102.0,1,0
17748,35.0,0,1,0,9999.0,424,17,358.15,1,0
13814,20.0,0,0,1,44.0,34,79,2257.32,0,2
13649,24.0,0,1,0,9999.0,153,126,1678.88,0,0
12575,32.0,0,1,0,9999.0,354,36,568.8199999999999,1,0
12653,26.0,0,0,1,9999.0,45,86,4160.83,0,0
15852,23.0,0,0,1,9999.0,83,33,257.26,0,0
17239,17.0,1,0,0,9999.0,209,32,1189.45,0,0
15888,33.0,1,0,0,320.0,297,39,429.16,1,0
18109,22.0,0,1,0,19.0,7,672,9893.96,3,1
17651,27.0,0,1,0,76.0,52,332,5703.52,0,3
13302,20.0,1,0,0,9999.0,51,3,159.2,0,0
15851,30.0,0,1,0,9999.0,423,8,109.73,1,0
16926,18.0,0,0,1,9999.0,268,114,1421.35,1,0
12576,30.0,1,0,0,54.0,46,141,2062.72,0,2
13292,34.0,1,0,0,245.0,181,59,994.51,0,0
13439,36.0,0,0,1,9999.0,152,167,986.61,0,0
17187,30.0,1,0,0,9999.0,123,23,467.71,0,0
18217,38.0,0,1,0,442.0,410,40,945.04,1,0
17080,29.0,0,0,1,247.0,166,33,957.53,0,0
16907,30.0,1,0,0,119.0,44,255,1707.9,0,0
14693,32.0,1,0,0,9999.0,161,75,1165.36,0,0
18230,18.0,0,1,0,79.0,70,140,4291.06,0,3
12633,24.0,0,1,0,71.0,26,299,5156.16,0,3
14699,23.0,1,0,0,9999.0,111,50,702.6,0,0
14963,38.0,0,0,1,125.0,80,493,3164.48,0,0
13246,19.0,0,0,1,158.0,73,379,3387.43,0,0
14366,29.0,0,1,0,9999.0,421,1,136.0,1,0
13125,24.0,0,0,1,9999.0,420,21,158.57,1,0
14647,21.0,1,0,0,9999.0,98,51,519.97,0,0
16032,29.0,1,0,0,9999.0,352,212,1970.45,1,0
13029,20.0,0,1,0,107.0,35,17,1927.3,0,0
17376,21.0,0,0,1,240.0,208,55,453.64,0,0
15627,27.0,1,0,0,9999.0,354,24,566.9,1,0
15678,38.0,1,0,0,342.0,292,97,1893.89,1,0
16110,27.0,1,0,0,217.0,159,449,1819.27,0,0
15969,33.0,0,1,0,135.0,82,35,1127.05,0,0
12953,22.0,0,1,0,9999.0,419,48,828.8100000000001,1,0
12693,29.0,0,0,1,9999.0,23,72,1415.02,0,0
15076,20.0,0,0,1,9999.0,69,80,1447.74,0,0
14900,34.0,1,0,0,9999.0,419,1,13.919999999999998,1,0
16576,27.0,0,1,0,9999.0,317,33,540.87,1,0
17901,23.0,0,1,0,492.0,418,22,260.08,1,0
12403,35.0,1,0,0,471.0,418,7,947.36,1,0
12730,29.0,0,1,0,9999.0,418,46,703.25,1,0
14452,23.0,1,0,0,301.0,292,132,665.59,1,0
12749,32.0,1,0,0,107.0,27,338,6897.36,0,0
13909,29.0,0,0,1,9999.0,319,39,286.6,1,0
16443,29.0,1,0,0,9999.0,417,1,162.24,1,0
15133,30.0,0,1,0,9999.0,24,49,1806.9,0,0
17129,28.0,0,1,0,9999.0,417,2,31.85,1,0
13534,35.0,0,0,1,54.0,4,392,7720.9,0,2
16649,27.0,0,1,0,9999.0,417,20,306.58000000000004,1,0
15056,18.0,0,0,1,9999.0,417,7,133.45,1,0
13677,17.0,0,0,1,9999.0,301,107,556.1899999999999,1,0
15127,26.0,1,0,0,454.0,416,28,711.5,1,0
12782,30.0,0,1,0,9999.0,46,217,3862.2400000000002,0,0
12592,38.0,1,0,0,121.0,110,77,2438.66,0,0
16650,34.0,0,0,1,348.0,317,98,1916.11,1,0
12963,19.0,0,1,0,280.0,262,190,3601.59,1,0
18279,28.0,0,0,1,9999.0,416,13,231.33999999999997,1,0
12841,34.0,0,1,0,17.0,3,702,7540.68,3,1
13399,34.0,1,0,0,9999.0,361,15,275.4,1,0
17492,25.0,0,1,0,9999.0,145,39,1122.42,0,0
14580,37.0,0,0,1,9999.0,415,1,14.850000000000001,1,0
15283,24.0,0,0,1,9999.0,287,9,148.33,1,0
16049,32.0,1,0,0,299.0,272,501,1899.68,1,0
14516,19.0,1,0,0,9999.0,413,37,163.92,1,0
13779,22.0,0,1,0,9999.0,412,27,161.13,1,0
18238,20.0,1,0,0,9999.0,412,14,270.92,1,0
17143,27.0,0,0,1,9999.0,314,121,924.11,1,0
14248,37.0,0,1,0,9999.0,215,47,1032.95,0,0
16469,18.0,0,0,1,159.0,143,205,828.91,0,0
13428,21.0,0,0,1,504.0,411,144,499.98,1,0
16435,20.0,0,1,0,9999.0,408,126,1011.5699999999999,1,0
17408,30.0,0,0,1,9999.0,60,8,316.09000000000003,0,0
14610,36.0,0,1,0,9999.0,292,10,24.35,1,0
17714,32.0,0,1,0,9999.0,217,81,1410.18,0,0
18123,19.0,0,1,0,482.0,410,59,684.59,1,0
17034,18.0,0,1,0,207.0,184,59,1283.92,0,0
15332,26.0,0,0,1,9999.0,263,189,6553.74,1,0
18096,34.0,1,0,0,378.0,339,438,1805.28,1,0
16172,23.0,1,0,0,34.0,27,113,1884.55,0,2
14007,23.0,1,0,0,9999.0,409,5,79.48,1,0
15530,26.0,1,0,0,128.0,46,143,1813.72,0,0
17559,18.0,0,0,1,9999.0,409,12,167.62,1,0
17783,19.0,1,0,0,175.0,144,92,379.91,0,0
13255,32.0,0,0,1,9999.0,270,32,904.46,1,0
14084,27.0,1,0,0,9999.0,409,7,150.5,1,0
16251,24.0,0,0,1,9999.0,409,20,128.31,1,0
17968,25.0,0,0,1,9999.0,270,220,888.04,1,0
18021,27.0,1,0,0,9999.0,406,33,227.06,1,0
15908,37.0,1,0,0,9999.0,387,41,764.57,1,0
17921,26.0,0,1,0,84.0,44,368,2423.5,0,3
15452,30.0,0,1,0,192.0,161,202,1799.1100000000001,0,0
13959,32.0,1,0,0,201.0,177,163,1076.18,0,0
17680,30.0,0,1,0,359.0,280,20,497.45,1,0
12977,29.0,1,0,0,9999.0,52,59,517.63,0,0
16128,38.0,1,0,0,66.0,40,182,3801.05,0,3
17541,18.0,1,0,0,9999.0,406,33,124.46,1,0
17261,38.0,0,0,1,9999.0,406,46,230.44,1,0
14553,26.0,0,0,1,185.0,115,300,1841.54,0,0
15151,30.0,0,1,0,9999.0,319,57,2085.61,1,0
17339,37.0,1,0,0,270.0,262,14,362.36,1,0
15189,23.0,0,0,1,7.0,3,241,17524.38,0,1
16496,28.0,0,1,0,9999.0,104,138,2330.77,0,0
14674,32.0,1,0,0,9999.0,406,14,173.66,1,0
16089,29.0,1,0,0,9999.0,283,50,271.44,1,0
14599,33.0,0,0,1,9999.0,287,82,474.54,1,0
12696,34.0,1,0,0,9999.0,331,47,731.91,1,0
16861,22.0,0,1,0,98.0,55,49,946.59,0,0
15788,31.0,0,0,1,9999.0,405,14,221.82999999999998,1,0
17395,19.0,1,0,0,9999.0,405,3,97.5,1,0
17090,23.0,0,1,0,129.0,124,92,3149.48,0,0
17470,32.0,0,1,0,82.0,24,166,2804.87,0,3
12864,20.0,1,0,0,9999.0,35,7,299.57,0,0
14922,20.0,0,1,0,9999.0,290,50,843.74,1,0
13509,20.0,0,0,1,154.0,151,48,1099.72,0,0
16129,32.0,0,0,1,9999.0,304,96,1396.05,1,0
15617,18.0,0,1,0,9999.0,293,42,828.5500000000001,1,0
12480,38.0,0,1,0,115.0,40,235,4834.85,0,0
14797,26.0,0,1,0,9999.0,404,16,300.31,1,0
12720,26.0,0,1,0,30.0,21,493,7306.67,0,1
13913,20.0,1,0,0,9999.0,403,3,42.22,1,0
13444,34.0,0,1,0,9999.0,271,58,631.6800000000001,1,0
18074,34.0,1,0,0,9999.0,270,56,1509.04,1,0
14858,26.0,0,1,0,9999.0,402,11,180.75,1,0
16975,21.0,0,0,1,9999.0,319,45,926.12,1,0
17643,19.0,1,0,0,9999.0,270,39,541.25,1,0
16555,31.0,0,0,1,74.0,6,66,1915.68,0,3
12421,18.0,0,0,1,98.0,11,59,874.6,0,0
16165,19.0,0,0,1,9999.0,402,1,79.9,1,0
17918,26.0,0,0,1,9999.0,397,40,396.39,1,0
14236,37.0,0,1,0,291.0,268,50,1744.64,1,0
17177,25.0,1,0,0,9999.0,402,29,119.5,1,0
13788,34.0,0,0,1,9999.0,402,1,3.75,1,0
18026,34.0,1,0,0,9999.0,397,17,2074.07,1,0
12595,17.0,1,0,0,9999.0,401,18,281.02,1,0
16203,35.0,0,1,0,88.0,44,77,1114.54,0,3
13665,29.0,1,0,0,9999.0,283,106,1711.6599999999999,1,0
14312,20.0,0,0,1,95.0,83,180,3090.29,0,0
18132,22.0,0,0,1,9999.0,400,66,226.9,1,0
18244,18.0,0,1,0,9999.0,327,19,568.64,1,0
17112,18.0,1,0,0,9999.0,399,50,205.17,1,0
12866,20.0,1,0,0,9999.0,180,60,1092.35,0,0
15431,23.0,1,0,0,9999.0,399,2,153.24,1,0
12410,32.0,0,0,1,9999.0,205,38,773.71,0,0
13239,31.0,1,0,0,9999.0,158,93,1594.69,0,0
13250,36.0,0,1,0,9999.0,357,20,256.04,1,0
12889,33.0,0,0,1,9999.0,278,25,385.46000000000004,1,0
13137,19.0,0,0,1,10.0,0,1441,7712.7,3,1
15378,22.0,0,0,1,9999.0,359,12,246.5,1,0
12476,20.0,0,0,1,56.0,37,500,12351.41,0,2
15080,38.0,0,0,1,9999.0,324,31,546.25,1,0
17494,37.0,0,1,0,9999.0,398,3,54.699999999999996,1,0
14435,19.0,1,0,0,9999.0,398,3,90.42,1,0
17224,19.0,0,0,1,9999.0,398,8,100.86,1,0
15142,33.0,0,0,1,363.0,307,142,2619.92,1,0
12801,27.0,1,0,0,9999.0,397,49,871.82,1,0
14384,20.0,1,0,0,9999.0,397,3,58.5,1,0
16219,24.0,1,0,0,9999.0,397,1,40.8,1,0
15873,23.0,1,0,0,9999.0,396,6,313.91999999999996,1,0
13384,32.0,0,0,1,41.0,25,264,6680.83,0,2
13161,32.0,0,1,0,9999.0,210,34,478.88,0,0
15284,20.0,1,0,0,9999.0,397,1,24.75,1,0
12804,20.0,0,1,0,9999.0,362,67,327.02,1,0
12547,35.0,0,0,1,9999.0,94,18,299.58,0,0
13435,34.0,0,0,1,35.0,7,152,4475.2300000000005,0,2
17122,36.0,1,0,0,9999.0,16,30,570.5,0,0
15228,32.0,1,0,0,63.0,26,234,5580.2699999999995,0,3
14463,37.0,0,0,1,72.0,67,8,786.5699999999999,0,3
15596,22.0,0,0,1,9999.0,111,176,3130.04,0,0
18207,23.0,0,1,0,9999.0,396,31,544.47,1,0
13796,38.0,0,0,1,9999.0,396,22,289.7,1,0
16278,31.0,0,1,0,9999.0,377,55,1117.84,1,0
16937,31.0,1,0,0,9999.0,395,51,202.1,1,0
18264,27.0,1,0,0,9999.0,395,36,603.25,1,0
14833,36.0,0,1,0,9999.0,395,7,94.8,1,0
14901,25.0,0,1,0,34.0,19,167,2289.65,0,2
18075,18.0,1,0,0,46.0,3,323,5783.29,0,2
12737,24.0,0,1,0,9999.0,395,2,3710.5,1,0
17168,32.0,1,0,0,9999.0,395,21,400.2,1,0
16045,20.0,0,0,1,9999.0,16,148,3434.9300000000003,0,0
12408,38.0,0,0,1,76.0,72,152,3905.77,0,3
15021,32.0,1,0,0,70.0,53,718,2783.83,0,3
14346,25.0,0,1,0,9999.0,17,146,2315.75,0,0
16428,26.0,0,1,0,9999.0,310,136,660.28,1,0
17109,26.0,0,1,0,187.0,129,140,1295.46,0,0
17735,18.0,0,0,1,14.0,5,896,17244.93,3,1
15459,26.0,1,0,0,9999.0,314,7,202.82999999999998,1,0
14455,31.0,1,0,0,9999.0,329,79,628.21,1,0
13766,29.0,0,1,0,9999.0,392,17,190.35,1,0
13474,28.0,1,0,0,9999.0,133,130,663.79,0,0
12862,27.0,1,0,0,9999.0,322,133,1008.3199999999999,1,0
13617,30.0,0,0,1,73.0,10,107,1278.75,0,3
15666,22.0,1,0,0,9999.0,368,67,632.9399999999999,1,0
15200,21.0,0,1,0,9999.0,391,30,549.05,1,0
18277,30.0,0,0,1,338.0,294,64,1180.05,1,0
13090,32.0,0,0,1,71.0,33,283,14103.09,0,3
12907,25.0,1,0,0,9999.0,292,25,508.91,1,0
16060,29.0,1,0,0,9999.0,297,24,541.95,1,0
16440,25.0,0,0,1,148.0,111,307,3856.9700000000003,0,0
14001,26.0,0,1,0,187.0,129,112,4530.09,0,0
18048,27.0,0,0,1,9999.0,100,61,401.73,0,0
17665,27.0,1,0,0,9999.0,390,19,563.1,1,0
16880,37.0,1,0,0,26.0,23,187,1840.86,0,1
16316,22.0,0,1,0,92.0,54,297,5744.91,0,0
14219,36.0,0,0,1,9999.0,306,43,633.83,1,0
15363,17.0,1,0,0,9999.0,269,51,1004.11,1,0
16417,18.0,1,0,0,9999.0,389,1,35.7,1,0
15387,21.0,0,0,1,9999.0,389,20,468.65,1,0
16334,26.0,1,0,0,9999.0,388,58,277.48,1,0
15587,25.0,0,1,0,53.0,39,14,1522.0800000000002,0,2
13084,18.0,1,0,0,9999.0,388,2,122.39999999999999,1,0
13155,22.0,1,0,0,246.0,223,164,1750.18,0,0
17156,35.0,1,0,0,9999.0,388,39,591.87,1,0
18079,29.0,0,0,1,81.0,23,140,4242.75,0,3
15271,33.0,1,0,0,21.0,13,624,4709.54,0,1
14521,32.0,0,1,0,9999.0,387,17,199.45000000000002,1,0
13135,37.0,0,1,0,9999.0,93,18,3371.45,0,0
13140,34.0,1,0,0,9999.0,5,122,1215.68,0,0
18154,19.0,0,1,0,344.0,285,47,932.6,1,0
17975,34.0,0,1,0,50.0,11,479,7028.83,0,2
16196,38.0,0,0,1,9999.0,385,4,93.3,1,0
17132,22.0,0,1,0,9999.0,348,78,1272.8,1,0
14575,18.0,0,0,1,9999.0,385,74,460.71,1,0
17393,35.0,1,0,0,9999.0,307,48,381.15,1,0
15262,25.0,0,0,1,9999.0,220,26,418.82,0,0
13653,17.0,0,1,0,9999.0,384,9,152.2,1,0
17732,21.0,0,0,1,9999.0,269,140,2470.39,1,0
12458,28.0,1,0,0,213.0,181,80,1502.49,0,0
15595,34.0,0,1,0,9999.0,384,4,357.6,1,0
14631,37.0,0,1,0,184.0,131,91,2025.69,0,0
14794,24.0,0,0,1,172.0,100,104,1953.9,0,0
17212,18.0,1,0,0,9999.0,149,29,794.41,0,0
14022,30.0,0,1,0,9999.0,122,47,792.15,0,0
14053,19.0,0,0,1,9999.0,21,9,572.3,0,0
